Incident Date,Incident Year,Incident Category,Latitude,Longitude,Types of crime
2023/03/11,2023,Assault,37.77289518,-122.4542851,Violent Crime
2023/03/16,2023,Assault,37.76228997,-122.4013242,Violent Crime
2023/02/02,2023,Disorderly Conduct,37.74982978,-122.4317169,Misdemeanors
2023/02/18,2023,Assault,37.78775665,-122.4201161,Violent Crime
2023/02/02,2023,Lost Property,37.78185329,-122.4521431,Misdemeanors
2023/02/05,2023,Robbery,37.78911017,-122.4170169,Violent Crime
2023/02/03,2023,Robbery,37.71494005,-122.4378053,Violent Crime
2023/08/27,2023,Other,37.80284751,-122.4349726,Other
2023/08/26,2023,Larceny Theft,37.7789458,-122.467354,Felonies
2023/08/26,2023,Larceny Theft,37.75220444,-122.4190175,Felonies
2023/08/27,2023,Other Miscellaneous,37.77172395,-122.4168998,Misdemeanors
2023/08/27,2023,Malicious Mischief,37.70969487,-122.4159559,Misdemeanors
2023/08/23,2023,Other,37.79602475,-122.4066524,Other
2023/08/10,2023,Burglary,37.74822947,-122.4315567,Felonies
2023/08/27,2023,Other Miscellaneous,37.73401387,-122.3909679,Misdemeanors
2023/07/10,2023,Larceny Theft,37.79259308,-122.4194018,Felonies
2023/08/26,2023,Larceny Theft,37.80005155,-122.4344047,Felonies
2023/08/24,2023,Lost Property,37.73001698,-122.3690371,Misdemeanors
2023/08/26,2023,Motor Vehicle Theft,37.76036965,-122.4119266,Felonies
2023/08/26,2023,Assault,37.76929182,-122.4961607,Violent Crime
2023/08/27,2023,Robbery,37.78223057,-122.410292,Violent Crime
2023/08/27,2023,Malicious Mischief,37.80541717,-122.4152415,Misdemeanors
2023/08/26,2023,Burglary,37.75759159,-122.3941071,Felonies
2023/08/26,2023,Burglary,37.78057622,-122.4202555,Felonies
2023/08/05,2023,Larceny Theft,37.79253722,-122.3940596,Felonies
2023/08/27,2023,Burglary,37.77113779,-122.4008043,Felonies
2023/08/27,2023,Offences Against The Family And Children,37.72394755,-122.4406717,Violent Crime
2023/08/20,2023,Fraud,37.75009697,-122.4272775,Felonies
2023/08/27,2023,Robbery,37.78564171,-122.4179963,Violent Crime
2023/08/27,2023,Disorderly Conduct,37.73401387,-122.3909679,Misdemeanors
2023/08/27,2023,Sex Offense,37.79969367,-122.4225252,Violent Crime
2023/08/26,2023,Prostitution,37.75716664,-122.4167196,Misdemeanors
2023/08/27,2023,Larceny Theft,37.80727587,-122.4156164,Felonies
2023/08/27,2023,Larceny Theft,37.73832136,-122.4056467,Felonies
2023/08/26,2023,Forgery And Counterfeiting,37.78216927,-122.4189933,Felonies
2023/08/27,2023,Larceny Theft,37.77139603,-122.5098948,Felonies
2023/08/26,2023,Missing Person,37.72003819,-122.4540962,General Accidents (Not Crimes)
2023/08/27,2023,Burglary,37.78104179,-122.4966282,Felonies
2023/08/26,2023,Weapons Offense,37.71324664,-122.4143698,Violent Crime
2023/08/27,2023,Malicious Mischief,37.78556385,-122.4297826,Misdemeanors
2023/08/21,2023,Fraud,37.76384879,-122.4705951,Felonies
2023/08/27,2023,Warrant,37.78207307,-122.4122207,Misdemeanors
2023/08/26,2023,Missing Person,37.73839876,-122.4228529,General Accidents (Not Crimes)
2023/08/26,2023,Assault,37.7179241,-122.4644399,Violent Crime
2023/08/27,2023,Malicious Mischief,37.77636887,-122.4195063,Misdemeanors
2023/08/24,2023,Motor Vehicle Theft,37.75872233,-122.4460206,Felonies
2023/08/21,2023,Assault,37.78047034,-122.4169476,Violent Crime
2023/08/25,2023,Lost Property,37.74906582,-122.3864279,Misdemeanors
2023/03/01,2023,Larceny Theft,37.75840281,-122.4019566,Felonies
2023/08/27,2023,Assault,37.80112513,-122.4113763,Violent Crime
2023/08/27,2023,Burglary,37.77171724,-122.3985026,Felonies
2023/08/26,2023,Larceny Theft,37.72821056,-122.478698,Felonies
2023/08/24,2023,Burglary,37.76010129,-122.4214252,Felonies
2023/08/27,2023,Assault,37.7849083,-122.4047951,Violent Crime
2023/08/26,2023,Warrant,37.78631022,-122.4164491,Misdemeanors
2023/08/21,2023,Malicious Mischief,37.72182779,-122.4622655,Misdemeanors
2023/08/27,2023,Suspicious Occ,37.79214077,-122.4083639,Misdemeanors
2023/08/27,2023,Larceny Theft,37.80541717,-122.4152415,Felonies
2023/08/22,2023,Fraud,37.7897626,-122.3975745,Felonies
2023/08/27,2023,Malicious Mischief,37.76288986,-122.4285088,Misdemeanors
2023/08/27,2023,Larceny Theft,37.71930936,-122.4388635,Felonies
2023/08/26,2023,Malicious Mischief,37.72171588,-122.3959438,Misdemeanors
2023/08/27,2023,Burglary,37.79356508,-122.4046134,Felonies
2023/08/27,2023,Missing Person,37.80284751,-122.4349726,General Accidents (Not Crimes)
2023/08/27,2023,Motor Vehicle Theft,37.72983387,-122.454072,Felonies
2023/08/25,2023,Larceny Theft,37.78616616,-122.4213734,Felonies
2023/08/26,2023,Miscellaneous Investigation,37.72915975,-122.3924151,Other
2023/08/27,2023,Warrant,37.78829319,-122.4084016,Misdemeanors
2023/08/26,2023,Larceny Theft,37.75313632,-122.4446397,Felonies
2023/08/27,2023,Larceny Theft,37.74110763,-122.3884759,Felonies
2023/08/26,2023,Warrant,37.79214077,-122.4083639,Misdemeanors
2023/08/26,2023,Motor Vehicle Theft,37.73077259,-122.4225,Felonies
2023/08/26,2023,Larceny Theft,37.78582921,-122.4014898,Felonies
2023/08/27,2023,Larceny Theft,37.80569594,-122.4053572,Felonies
2023/08/27,2023,Assault,37.76095474,-122.4339036,Violent Crime
2023/08/27,2023,Larceny Theft,37.80748251,-122.413975,Felonies
2023/08/12,2023,Malicious Mischief,37.79502734,-122.4215828,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.77172395,-122.4168998,Misdemeanors
2023/08/23,2023,Disorderly Conduct,37.78848786,-122.4371292,Misdemeanors
2023/08/24,2023,Burglary,37.7829892,-122.4633505,Felonies
2023/08/25,2023,Larceny Theft,37.72692568,-122.4309652,Felonies
2023/08/26,2023,Burglary,37.79214077,-122.4083639,Felonies
2023/08/26,2023,Larceny Theft,37.7397947,-122.4255778,Felonies
2023/08/26,2023,Robbery,37.80217473,-122.4106005,Violent Crime
2023/08/27,2023,Stolen Property,37.78000587,-122.4119334,Felonies
2023/08/26,2023,Assault,37.7876636,-122.413354,Violent Crime
2023/08/27,2023,Drug Offense,37.78829319,-122.4084016,Felonies
2023/08/25,2023,Larceny Theft,37.72745693,-122.4144603,Felonies
2023/08/27,2023,Assault,37.76560584,-122.4104867,Violent Crime
2023/08/26,2023,Assault,37.76929182,-122.4961607,Violent Crime
2023/08/27,2023,Other Miscellaneous,37.77920848,-122.5040206,Misdemeanors
2023/08/24,2023,Motor Vehicle Theft,37.71172005,-122.4500053,Felonies
2023/08/27,2023,Malicious Mischief,37.72453317,-122.4592128,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.78456014,-122.407337,Misdemeanors
2023/08/26,2023,Burglary,37.77826288,-122.482453,Felonies
2023/08/26,2023,Malicious Mischief,37.79502734,-122.4215828,Misdemeanors
2023/08/27,2023,Malicious Mischief,37.78661535,-122.4063989,Misdemeanors
2023/08/26,2023,Robbery,37.7423754,-122.4219688,Violent Crime
2023/08/27,2023,Larceny Theft,37.7858717,-122.45207,Felonies
2023/08/26,2023,Warrant,37.78544963,-122.4156739,Misdemeanors
2023/08/27,2023,Robbery,37.78733916,-122.4234036,Violent Crime
2023/08/25,2023,Motor Vehicle Theft,37.76190156,-122.4182713,Felonies
2023/08/27,2023,Robbery,37.762034,-122.416078,Violent Crime
2023/08/23,2023,Larceny Theft,37.80678011,-122.4195772,Felonies
2023/08/27,2023,Disorderly Conduct,37.7781257,-122.3918405,Misdemeanors
2023/08/27,2023,Malicious Mischief,37.78853628,-122.4253305,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.80811075,-122.4090505,Misdemeanors
2023/08/27,2023,Larceny Theft,37.80549447,-122.4069566,Felonies
2023/08/26,2023,Robbery,37.80727587,-122.4156164,Violent Crime
2023/08/26,2023,Other Miscellaneous,37.7876636,-122.413354,Misdemeanors
2023/08/26,2023,Disorderly Conduct,37.78631022,-122.4164491,Misdemeanors
2023/08/27,2023,Larceny Theft,37.78689868,-122.3887794,Felonies
2023/08/26,2023,Other Miscellaneous,37.78393258,-122.4125953,Misdemeanors
2023/08/27,2023,Malicious Mischief,37.72081269,-122.4509272,Misdemeanors
2023/08/27,2023,Missing Person,37.77737328,-122.4416782,General Accidents (Not Crimes)
2023/08/24,2023,Miscellaneous Investigation,37.7181252,-122.4343545,Other
2023/08/26,2023,Motor Vehicle Theft,37.71392819,-122.4433456,Felonies
2023/08/27,2023,Other Miscellaneous,37.78745384,-122.4149954,Misdemeanors
2023/08/16,2023,Larceny Theft,37.75582439,-122.4830345,Felonies
2023/08/26,2023,Malicious Mischief,37.72821056,-122.478698,Misdemeanors
2023/08/27,2023,Larceny Theft,37.80634343,-122.4154316,Felonies
2023/08/26,2023,Other Miscellaneous,37.78393258,-122.4125953,Misdemeanors
2023/08/27,2023,Assault,37.79969367,-122.4225252,Violent Crime
2023/08/27,2023,Weapons Offense,37.78709724,-122.3877949,Violent Crime
2023/08/26,2023,Larceny Theft,37.7876636,-122.413354,Felonies
2023/08/26,2023,Prostitution,37.75716664,-122.4167196,Misdemeanors
2023/08/27,2023,Larceny Theft,37.79976547,-122.444516,Felonies
2023/08/27,2023,Sex Offense,37.78207307,-122.4122207,Violent Crime
2023/08/27,2023,Larceny Theft,37.79857132,-122.4088081,Felonies
2023/08/26,2023,Suspicious Occ,37.73127783,-122.4980016,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.80634343,-122.4154316,Misdemeanors
2023/08/27,2023,Suspicious Occ,37.77749384,-122.4162917,Misdemeanors
2023/08/26,2023,Malicious Mischief,37.72044491,-122.434785,Misdemeanors
2023/08/27,2023,Other Offenses,37.78000587,-122.4119334,Other
2023/08/27,2023,Other Miscellaneous,37.78207307,-122.4122207,Misdemeanors
2023/08/27,2023,Larceny Theft,37.78689868,-122.3887794,Felonies
2023/08/27,2023,Other Miscellaneous,37.78709724,-122.3877949,Misdemeanors
2023/08/27,2023,Disorderly Conduct,37.79984295,-122.4360462,Misdemeanors
2023/08/27,2023,Larceny Theft,37.78829319,-122.4084016,Felonies
2023/08/27,2023,Larceny Theft,37.77675968,-122.4313844,Felonies
2023/08/26,2023,Other Miscellaneous,37.7631878,-122.4073048,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.78450084,-122.4194545,Misdemeanors
2023/08/27,2023,Assault,37.77921168,-122.4109366,Violent Crime
2023/08/26,2023,Assault,37.78640961,-122.4080362,Violent Crime
2023/08/26,2023,Assault,37.76043326,-122.4159287,Violent Crime
2023/08/27,2023,Vandalism,37.78661896,-122.4215701,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.80541717,-122.4152415,Misdemeanors
2023/08/27,2023,Assault,37.72453317,-122.4592128,Violent Crime
2023/08/26,2023,Other Miscellaneous,37.76693706,-122.4154621,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.78829319,-122.4084016,Misdemeanors
2023/08/27,2023,Offences Against The Family And Children,37.72453317,-122.4592128,Violent Crime
2023/08/26,2023,Drug Offense,37.79214077,-122.4083639,Felonies
2023/08/26,2023,Larceny Theft,37.74848611,-122.449121,Felonies
2023/08/26,2023,Other Miscellaneous,37.75716664,-122.4167196,Misdemeanors
2023/08/26,2023,Motor Vehicle Theft,37.75964304,-122.4811475,Felonies
2023/08/25,2023,Larceny Theft,37.72694991,-122.4760395,Felonies
2023/08/26,2023,Assault,37.76929182,-122.4961607,Violent Crime
2023/08/27,2023,Suspicious Occ,37.78372378,-122.4142416,Misdemeanors
2023/08/27,2023,Motor Vehicle Theft,37.76492886,-122.4890421,Felonies
2023/08/27,2023,Suspicious Occ,37.77749384,-122.4162917,Misdemeanors
2023/08/27,2023,Other Miscellaneous,37.79984295,-122.4360462,Misdemeanors
2023/08/27,2023,Assault,37.78465714,-122.4144302,Violent Crime
2023/08/23,2023,Disorderly Conduct,37.78848786,-122.4371292,Misdemeanors
2023/08/18,2023,Larceny Theft,37.76853739,-122.4156138,Felonies
2023/08/23,2023,Burglary,37.76560584,-122.4104867,Felonies
2023/08/26,2023,Larceny Theft,37.75237279,-122.4162655,Felonies
2023/08/19,2023,Larceny Theft,37.74637267,-122.4358409,Felonies
2023/08/02,2023,Fraud,37.82618186,-122.3744801,Felonies
2023/08/27,2023,Motor Vehicle Theft,37.78686837,-122.4233083,Felonies
2023/08/27,2023,Larceny Theft,37.80748251,-122.413975,Felonies
2023/08/26,2023,Burglary,37.7762386,-122.4242732,Felonies
2023/07/10,2023,Fraud,37.79259308,-122.4194018,Felonies
2023/03/23,2023,Drug Offense,37.78331089,-122.4175288,Felonies
2023/03/22,2023,Motor Vehicle Theft,37.75556828,-122.4165666,Felonies
2023/03/15,2023,Burglary,37.76287323,-122.4128988,Felonies
2023/03/09,2023,Fraud,37.74019197,-122.3768473,Felonies
2023/02/20,2023,Robbery,37.74755321,-122.4095717,Violent Crime
2023/03/21,2023,Larceny Theft,37.78303834,-122.4622788,Felonies
2023/03/23,2023,Weapons Carrying Etc,37.75742952,-122.412348,Felonies
2023/03/22,2023,Other,37.79832442,-122.4407981,Other
2023/01/21,2023,Larceny Theft,37.7737597,-122.4085163,Felonies
2023/03/22,2023,Other Miscellaneous,37.7398532,-122.3912684,Misdemeanors
2023/03/21,2023,Larceny Theft,37.74272021,-122.4831924,Felonies
2023/03/23,2023,Other Miscellaneous,37.78720063,-122.4169898,Misdemeanors
2023/03/23,2023,Weapons Offense,37.78796628,-122.418465,Violent Crime
2023/03/22,2023,Weapons Carrying Etc,37.78829319,-122.4084016,Felonies
2023/03/22,2023,Disorderly Conduct,37.79506633,-122.4032214,Misdemeanors
2023/03/23,2023,Robbery,37.72377502,-122.4031058,Violent Crime
2023/03/04,2023,Lost Property,37.77066017,-122.4267808,Misdemeanors
2023/03/22,2023,Motor Vehicle Theft,37.73401775,-122.4065154,Felonies
2023/03/23,2023,Other Miscellaneous,37.78624658,-122.4282415,Misdemeanors
2023/01/28,2023,Larceny Theft,37.78400661,-122.4048648,Felonies
2023/03/20,2023,Larceny Theft,37.78558247,-122.4146172,Felonies
2023/03/09,2023,Forgery And Counterfeiting,37.74019197,-122.3768473,Felonies
2023/03/23,2023,Motor Vehicle Theft,37.75020597,-122.3885077,Felonies
2023/03/05,2023,Embezzlement,37.74252073,-122.4043063,Felonies
2023/01/22,2023,Larceny Theft,37.79323049,-122.3931813,Felonies
2023/02/20,2023,Malicious Mischief,37.76505134,-122.419669,Misdemeanors
2023/03/19,2023,Malicious Mischief,37.74907463,-122.4663364,Misdemeanors
2023/02/13,2023,Larceny Theft,37.79046311,-122.4139159,Felonies
2023/03/23,2023,Stolen Property,37.77222218,-122.418352,Felonies
2023/03/22,2023,Larceny Theft,37.78829319,-122.4084016,Felonies
2023/03/20,2023,Forgery And Counterfeiting,37.75336511,-122.4418864,Felonies
2023/03/22,2023,Other Offenses,37.76919855,-122.4177829,Other
2023/02/21,2023,Larceny Theft,37.80696291,-122.4104976,Felonies
2023/02/15,2023,Larceny Theft,37.74807801,-122.4889365,Felonies
2023/03/11,2023,Disorderly Conduct,37.75417074,-122.4440642,Misdemeanors
2023/03/23,2023,Larceny Theft,37.71402954,-122.4625887,Felonies
2023/03/21,2023,Larceny Theft,37.75605471,-122.4084992,Felonies
2023/03/20,2023,Larceny Theft,37.76217504,-122.4661806,Felonies
2023/03/23,2023,Larceny Theft,37.80624125,-122.4187819,Felonies
2023/02/18,2023,Larceny Theft,37.76325389,-122.4063056,Felonies
2023/03/23,2023,Assault,37.77543698,-122.4137182,Violent Crime
2023/03/23,2023,Assault,37.72377502,-122.4031058,Violent Crime
2023/03/23,2023,Motor Vehicle Theft,37.7635716,-122.4173324,Felonies
2023/03/22,2023,Robbery,37.76491738,-122.4218864,Violent Crime
2023/03/22,2023,Motor Vehicle Theft,37.74717102,-122.4135711,Felonies
2023/01/24,2023,Larceny Theft,37.78400661,-122.4048648,Felonies
2023/03/23,2023,Other Miscellaneous,37.76560584,-122.4104867,Misdemeanors
2023/03/23,2023,Lost Property,37.72127745,-122.4020565,Misdemeanors
2023/03/03,2023,Larceny Theft,37.78255838,-122.4384523,Felonies
2023/03/23,2023,Other Miscellaneous,37.7963021,-122.4044122,Misdemeanors
2023/03/21,2023,Disorderly Conduct,37.72998041,-122.3888551,Misdemeanors
2023/03/17,2023,Malicious Mischief,37.71549087,-122.4833142,Misdemeanors
2023/03/21,2023,Fraud,37.7922169,-122.4294472,Felonies
2023/03/16,2023,Assault,37.7099469,-122.4193478,Violent Crime
2023/03/22,2023,Weapons Offense,37.78194032,-122.4358137,Violent Crime
2023/03/22,2023,Larceny Theft,37.74701982,-122.4705118,Felonies
2023/03/20,2023,Larceny Theft,37.76337309,-122.4814088,Felonies
2023/03/23,2023,Motor Vehicle Theft,37.78404444,-122.4037118,Felonies
2023/03/23,2023,Burglary,37.78683451,-122.4123403,Felonies
2023/03/22,2023,Larceny Theft,37.72232177,-122.403574,Felonies
2023/03/22,2023,Fraud,37.78456014,-122.407337,Felonies
2023/03/22,2023,Larceny Theft,37.78757928,-122.399255,Felonies
2023/03/21,2023,Burglary,37.76363514,-122.4162273,Felonies
2023/03/22,2023,Larceny Theft,37.72872955,-122.4312938,Felonies
2023/03/22,2023,Other Miscellaneous,37.73915252,-122.4311746,Misdemeanors
2023/03/16,2023,Malicious Mischief,37.77286365,-122.4777669,Misdemeanors
2023/03/23,2023,Larceny Theft,37.7829892,-122.4633505,Felonies
2023/01/23,2023,Robbery,37.75428677,-122.4111201,Violent Crime
2023/03/22,2023,Larceny Theft,37.7152978,-122.4458351,Felonies
2023/03/07,2023,Malicious Mischief,37.76548981,-122.4124164,Misdemeanors
2023/02/22,2023,Motor Vehicle Theft,37.7566297,-122.4647207,Felonies
2023/03/12,2023,Burglary,37.75720271,-122.4301293,Felonies
2023/03/23,2023,Larceny Theft,37.80163321,-122.4478196,Felonies
2023/03/23,2023,Weapons Offense,37.78000587,-122.4119334,Violent Crime
2023/02/06,2023,Suspicious Occ,37.78049626,-122.4321404,Misdemeanors
2023/03/22,2023,Burglary,37.80727587,-122.4156164,Felonies
2023/03/23,2023,Larceny Theft,37.77871943,-122.4147412,Felonies
2023/03/16,2023,Burglary,37.77286365,-122.4777669,Felonies
2023/02/17,2023,Larceny Theft,37.78907139,-122.447148,Felonies
2023/02/20,2023,Larceny Theft,37.73322326,-122.3912445,Felonies
2023/03/20,2023,Burglary,37.74883627,-122.4717492,Felonies
2023/02/17,2023,Malicious Mischief,37.71369335,-122.3982659,Misdemeanors
2023/03/04,2023,Larceny Theft,37.79888097,-122.3986957,Felonies
2023/03/16,2023,Other Offenses,37.72778396,-122.3722338,Other
2023/03/23,2023,Other Offenses,37.78049626,-122.4321404,Other
2023/03/20,2023,Larceny Theft,37.78393258,-122.4125953,Felonies
2023/03/07,2023,Larceny Theft,37.80716325,-122.4088973,Felonies
2023/03/22,2023,Motor Vehicle Theft,37.7248141,-122.4241442,Felonies
2023/03/14,2023,Larceny Theft,37.73166927,-122.473203,Felonies
2023/03/23,2023,Other Miscellaneous,37.71228275,-122.4065286,Misdemeanors
2023/01/29,2023,Larceny Theft,37.77403085,-122.3955767,Felonies
2023/02/24,2023,Burglary,37.78477478,-122.3911656,Felonies
2023/03/23,2023,Drug Offense,37.78537597,-122.4162597,Felonies
2023/03/23,2023,Larceny Theft,37.76560584,-122.4104867,Felonies
2023/03/21,2023,Larceny Theft,37.7197934,-122.4830589,Felonies
2023/03/22,2023,Assault,37.72202599,-122.4292494,Violent Crime
2023/03/22,2023,Assault,37.76491738,-122.4218864,Violent Crime
2023/02/21,2023,Larceny Theft,37.76193988,-122.4715376,Felonies
2023/03/23,2023,Drug Offense,37.78372378,-122.4142416,Felonies
2023/03/23,2023,Motor Vehicle Theft,37.72785999,-122.3851189,Felonies
2023/03/23,2023,Drug Offense,37.78631022,-122.4164491,Felonies
2023/03/23,2023,Warrant,37.78537597,-122.4162597,Misdemeanors
2023/03/23,2023,Other,37.76606249,-122.4773628,Other
2023/03/22,2023,Warrant,37.77871943,-122.4147412,Misdemeanors
2023/03/21,2023,Larceny Theft,37.77139603,-122.5098948,Felonies
2023/03/23,2023,Robbery,37.76505134,-122.419669,Violent Crime
2023/03/23,2023,Miscellaneous Investigation,37.79097319,-122.4173913,Other
2023/02/12,2023,Fraud,37.76468236,-122.4512131,Felonies
2023/03/22,2023,Malicious Mischief,37.73401775,-122.4065154,Misdemeanors
2023/03/23,2023,Other Miscellaneous,37.72785999,-122.3851189,Misdemeanors
2023/03/21,2023,Fraud,37.7922169,-122.4294472,Felonies
2023/03/22,2023,Larceny Theft,37.7349769,-122.383134,Felonies
2023/03/21,2023,Larceny Theft,37.78022582,-122.4815157,Felonies
2023/03/22,2023,Larceny Theft,37.77045176,-122.4284262,Felonies
2023/03/23,2023,Malicious Mischief,37.80504329,-122.4337979,Misdemeanors
2023/03/23,2023,Assault,37.78516721,-122.4179014,Violent Crime
2023/03/23,2023,Larceny Theft,37.781498,-122.3998022,Felonies
2023/03/20,2023,Fraud,37.75846589,-122.5079363,Felonies
2023/03/18,2023,Burglary,37.71905644,-122.481424,Felonies
2023/03/23,2023,Assault,37.77543698,-122.4137182,Violent Crime
2023/02/18,2023,Larceny Theft,37.73864877,-122.4008083,Felonies
2023/03/23,2023,Offences Against The Family And Children,37.7428615,-122.4799776,Violent Crime
2023/03/21,2023,Miscellaneous Investigation,37.77139019,-122.4532951,Other
2023/03/23,2023,Disorderly Conduct,37.73660453,-122.3836379,Misdemeanors
2023/02/22,2023,Larceny Theft,37.75735922,-122.3979703,Felonies
2023/03/21,2023,Malicious Mischief,37.77330383,-122.4680239,Misdemeanors
2023/03/23,2023,Assault,37.7140553,-122.4590354,Violent Crime
2023/03/22,2023,Other Miscellaneous,37.74835285,-122.4087063,Misdemeanors
2023/03/22,2023,Motor Vehicle Theft,37.72497559,-122.4036009,Felonies
2023/03/22,2023,Other Miscellaneous,37.73915252,-122.4311746,Misdemeanors
2023/03/23,2023,Drug Offense,37.77921168,-122.4109366,Felonies
2023/03/23,2023,Larceny Theft,37.71140478,-122.4318669,Felonies
2023/03/22,2023,Fraud,37.7753236,-122.5058842,Felonies
2023/03/20,2023,Larceny Theft,37.72039897,-122.4813538,Felonies
2023/03/22,2023,Larceny Theft,37.78128639,-122.4221867,Felonies
2023/03/02,2023,Larceny Theft,37.79634686,-122.3969578,Felonies
2023/03/23,2023,Malicious Mischief,37.76746158,-122.4334083,Misdemeanors
2023/03/22,2023,Other Miscellaneous,37.78372378,-122.4142416,Misdemeanors
2023/03/22,2023,Warrant,37.78829319,-122.4084016,Misdemeanors
2023/03/21,2023,Larceny Theft,37.71406318,-122.4129601,Felonies
2023/03/23,2023,Malicious Mischief,37.75220444,-122.4190175,Misdemeanors
2023/03/23,2023,Weapons Offense,37.75543364,-122.4388643,Violent Crime
2023/03/20,2023,Suspicious,37.7935086,-122.3976083,Other
2023/01/18,2023,Robbery,37.74910651,-122.4170488,Violent Crime
2023/03/23,2023,Weapons Offense,37.78256989,-122.4307979,Violent Crime
2023/03/23,2023,Larceny Theft,37.78185329,-122.4521431,Felonies
2023/03/23,2023,Burglary,37.80090821,-122.4430346,Felonies
2023/03/23,2023,Assault,37.78175433,-122.4096933,Violent Crime
2023/02/23,2023,Larceny Theft,37.76337309,-122.4814088,Felonies
2023/03/23,2023,Malicious Mischief,37.78720063,-122.4169898,Misdemeanors
2023/03/22,2023,Fraud,37.7933797,-122.4061295,Felonies
2023/03/22,2023,Malicious Mischief,37.80727587,-122.4156164,Misdemeanors
2023/02/18,2023,Larceny Theft,37.76705684,-122.4732798,Felonies
2023/03/22,2023,Other Offenses,37.78165426,-122.4155052,Other
2023/03/22,2023,Suspicious Occ,37.78049626,-122.4321404,Misdemeanors
2023/03/22,2023,Drug Offense,37.77871943,-122.4147412,Felonies
2023/03/20,2023,Missing Person,37.74850364,-122.4792959,General Accidents (Not Crimes)
2023/03/23,2023,Other Miscellaneous,37.71752616,-122.3915994,Misdemeanors
2023/03/23,2023,Drug Offense,37.77921168,-122.4109366,Felonies
2023/02/05,2023,Robbery,37.76952604,-122.4507102,Violent Crime
2023/03/19,2023,Larceny Theft,37.74319073,-122.4724791,Felonies
2023/03/23,2023,Other Miscellaneous,37.78000587,-122.4119334,Misdemeanors
2023/03/23,2023,Larceny Theft,37.78248803,-122.4458205,Felonies
2023/03/23,2023,Assault,37.73660453,-122.3836379,Violent Crime
2023/03/23,2023,Disorderly Conduct,37.75417074,-122.4440642,Misdemeanors
2023/03/23,2023,Robbery,37.75543694,-122.4187476,Violent Crime
2023/03/11,2023,Disorderly Conduct,37.75417074,-122.4440642,Misdemeanors
2023/03/19,2023,Lost Property,37.76257883,-122.4216625,Misdemeanors
2023/03/19,2023,Larceny Theft,37.78423574,-122.4177068,Felonies
2023/03/22,2023,Motor Vehicle Theft,37.71699738,-122.4275717,Felonies
2023/03/23,2023,Drug Offense,37.78631022,-122.4164491,Felonies
2023/03/23,2023,Other Miscellaneous,37.78735926,-122.4082267,Misdemeanors
2023/03/16,2023,Larceny Theft,37.76193988,-122.4715376,Felonies
2023/03/23,2023,Larceny Theft,37.78829319,-122.4084016,Felonies
2023/03/22,2023,Burglary,37.73915252,-122.4311746,Felonies
2023/03/23,2023,Assault,37.75870016,-122.5025817,Violent Crime
2023/03/21,2023,Larceny Theft,37.71549087,-122.4833142,Felonies
2023/03/22,2023,Motor Vehicle Theft,37.76819011,-122.4213645,Felonies
2023/03/21,2023,Larceny Theft,37.74104298,-122.4787744,Felonies
2023/03/02,2023,Larceny Theft,37.80727587,-122.4156164,Felonies
2023/03/23,2023,Larceny Theft,37.78624658,-122.4282415,Felonies
2023/02/07,2023,Larceny Theft,37.77728273,-122.4629408,Felonies
2023/03/23,2023,Assault,37.73660453,-122.3836379,Violent Crime
2023/03/23,2023,Weapons Carrying Etc,37.7215167,-122.4401092,Felonies
2023/03/20,2023,Larceny Theft,37.76171065,-122.3896077,Felonies
2023/03/22,2023,Arson,37.77814896,-122.4029612,Felonies
2023/03/01,2023,Larceny Theft,37.79888097,-122.3986957,Felonies
2023/03/23,2023,Larceny Theft,37.78330849,-122.4394804,Felonies
2023/03/22,2023,Larceny Theft,37.7349769,-122.383134,Felonies
2023/03/22,2023,Suspicious Occ,37.71717895,-122.386265,Misdemeanors
2023/03/04,2023,Larceny Theft,37.75396777,-122.4164135,Felonies
2023/03/23,2023,Disorderly Conduct,37.75204681,-122.4215952,Misdemeanors
2023/03/22,2023,Other Miscellaneous,37.77871943,-122.4147412,Misdemeanors
2023/03/23,2023,Other Miscellaneous,37.74694114,-122.4106191,Misdemeanors
2023/03/19,2023,Lost Property,37.76419571,-122.4330745,Misdemeanors
2023/03/22,2023,Miscellaneous Investigation,37.78157729,-122.4945198,Other
2023/03/23,2023,Larceny Theft,37.80170675,-122.4178775,Felonies
2023/03/23,2023,Larceny Theft,37.78125706,-122.4588587,Felonies
2023/03/23,2023,Malicious Mischief,37.78248803,-122.4458205,Misdemeanors
2023/03/23,2023,Weapons Offense,37.75204681,-122.4215952,Violent Crime
2023/03/22,2023,Other Miscellaneous,37.78049626,-122.4321404,Misdemeanors
2023/03/23,2023,Larceny Theft,37.71752616,-122.3915994,Felonies
2023/03/22,2023,Larceny Theft,37.76578267,-122.4696539,Felonies
2023/03/23,2023,Larceny Theft,37.80509817,-122.4101236,Felonies
2023/01/25,2023,Larceny Theft,37.78745519,-122.3911797,Felonies
2023/03/22,2023,Other Miscellaneous,37.78165426,-122.4155052,Misdemeanors
